Version name,File name,Size,NR,NAuth,LOCTouched,LOCAdded,MAX_LOC_Added,AVG_LOC_Added,Churn,MAX_Churn,AVG_Churn,bugginess
1.5.4,lang/java/avro/src/main/java/org/apache/avro/file/DeflateCodec.java,144,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolReflect.java,146,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/tools/src/test/java/org/apache/avro/AvroTestUtil.java,32,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/test/java/org/apache/avro/TestDataFile.java,287,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherRecordReader.java,84,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/tools/src/main/java/org/apache/avro/tool/ToTextTool.java,88,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/tools/src/test/java/org/apache/avro/tool/TestRpcReceiveAndSendTools.java,58,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroReducer.java,66,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCPlugin.java,76,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/FileSpanStorage.java,359,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestGenericJob.java,156,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/test/java/org/apache/avro/FooRecord.java,47,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/test/java/org/apache/avro/TestDataFileMeta.java,79,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherKeySerialization.java,91,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/test/java/org/apache/avro/io/TestBlockingIO.java,475,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopMapper.java,89,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader12.java,226,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroJob.java,197,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/test/java/org/apache/avro/io/TestResolvingIOResolving.java,205,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/reflect/Nullable.java,33,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/test/java/org/apache/avro/io/LegacyBinaryEncoder.java,210,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TracePluginConfiguration.java,76,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/file/SnappyCodec.java,82,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/SchemaParseException.java,26,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/test/java/org/apache/avro/TestDataFileReflect.java,185,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/test/java/org/apache/avro/io/TestBinaryDecoder.java,424,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/reflect/Stringable.java,34,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/test/java/org/apache/avro/AvroTestUtil.java,32,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileWriteTool.java,136,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/file/CodecFactory.java,82,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/io/parsing/Parser.java,192,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceNode.java,136,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestTracingUtil.java,46,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.java,678,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/test/java/org/apache/avro/specific/TestSpecificRecordBuilder.java,147,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestSpanTraceFormation.java,279,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/test/java/org/apache/avro/io/TestResolvingIO.java,212,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/io/BinaryData.java,438,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/tools/src/main/java/org/apache/avro/tool/RpcSendTool.java,118,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolSpecificMeta.java,49,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroUtf8InputFormat.java,117,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java,475,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/tools/src/main/java/org/apache/avro/tool/InduceSchemaTool.java,76,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/test/java/org/apache/avro/TestDataFileConcat.java,176,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/io/BinaryEncoder.java,123,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/generic/GenericRecord.java,27,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroRecordReader.java,91,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc-jetty/src/main/java/org/apache/avro/ipc/jetty/StaticServlet.java,46,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/AvroTypeException.java,29,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/tools/src/main/java/org/apache/avro/tool/RecodecTool.java,115,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc-netty/src/test/java/org/apache/avro/ipc/netty/TestProtocolNetty.java,47,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroTextOutputFormat.java,134,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/test/java/org/apache/avro/specific/TestSpecificDatumWriter.java,56,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumWriter.java,113,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/IDLProtocolMojo.java,78,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.java,403,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherInputFormat.java,58,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Histogram.java,267,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestAvroTextOutputFormat.java,90,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketServer.java,144,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolParsing.java,87,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/test/java/org/apache/avro/RandomData.java,139,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/main/java/org/apache/avro/ipc/ResponderServlet.java,56,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketTransceiver.java,120,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroCollector.java,28,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/file/NullCodec.java,66,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/io/ValidatingEncoder.java,223,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryEncoder.java,133,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroOutputFormat.java,126,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/generic/GenericArray.java,33,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolGenericMeta.java,44,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileReader.java,247,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/io/ParsingEncoder.java,70,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecord.java,26,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/test/java/org/apache/avro/DataFileInteropTest.java,103,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader.java,232,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc-netty/src/main/java/org/apache/avro/ipc/netty/NettyTransceiver.java,401,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/tools/src/main/java/org/apache/avro/tool/BinaryFragmentToJsonTool.java,84,0,0,0,0,0,0,0,0,0,YES
1.5.4,lang/java/avro/src/main/java/org/apache/avro/specific/FixedSize.java,37,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/test/java/org/apache/avro/GenerateBlockingData.java,87,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/file/FileReader.java,49,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroWrapper.java,57,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/tools/src/main/java/org/apache/avro/tool/IdlTool.java,79,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestEndToEndTracing.java,258,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopReducerBase.java,68,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/mapred/src/main/java/org/apache/avro/mapred/FsInput.java,60,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroAsTextInputFormat.java,61,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc-jetty/src/main/java/org/apache/avro/ipc/jetty/HttpServer.java,110,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/test/java/org/apache/avro/ipc/stats/TestHistogram.java,142,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroInputFormat.java,56,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroKey.java,28,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/mapred/src/test/java/org/apache/avro/mapred/WordCountUtil.java,177,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/generic/GenericRecordBuilder.java,260,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.java,204,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/io/parsing/ValidatingGrammarGenerator.java,137,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificExceptionBase.java,60,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/reflect/Union.java,39,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/test/java/org/apache/avro/TestNamespaceReflect.java,41,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/file/DataFileStream.java,357,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/io/Encoder.java,286,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/main/java/org/apache/avro/ipc/LocalTransceiver.java,52,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferInputStream.java,89,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolGeneric.java,260,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestTraceConfigurations.java,104,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/tools/src/main/java/org/apache/avro/tool/JsonToBinaryFragmentTool.java,78,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceClientServlet.java,251,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherData.java,42,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestSaslAnonymous.java,76,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/file/Codec.java,50,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroValue.java,28,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericResponder.java,69,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestWordCount.java,148,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc-jetty/src/test/java/org/apache/avro/ipc/jetty/TestBulkData.java,117,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherOutputFormat.java,80,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/Trace.java,245,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectRequestor.java,83,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Stopwatch.java,74,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/SingletonTestingTracePlugin.java,38,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/io/parsing/SkipParser.java,96,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/main/java/org/apache/avro/ipc/CallFuture.java,162,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestWeather.java,192,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/InMemorySpanStorage.java,76,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/io/DatumReader.java,38,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/file/DataFileWriter.java,398,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/main/java/org/apache/avro/ipc/DatagramTransceiver.java,85,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/io/BlockingBinaryEncoder.java,565,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc-jetty/src/test/java/org/apache/avro/ipc/jetty/TestProtocolHttp.java,91,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/AvroRuntimeException.java,29,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificRequestor.java,156,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/test/java/org/apache/avro/BarRecord.java,51,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/tools/src/main/java/org/apache/avro/tool/RpcReceiveTool.java,179,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc-netty/src/main/java/org/apache/avro/ipc/netty/NettyTransportCodec.java,183,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherKeyComparator.java,61,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestTraceSingletons.java,76,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/file/LengthLimitedInputStream.java,85,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/generic/GenericContainer.java,27,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestAvroTextSort.java,56,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/util/RandomData.java,138,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/generic/GenericFixed.java,24,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestSequenceFileReader.java,250,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/io/DecoderFactory.java,317,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/io/ResolvingDecoder.java,268,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/tools/src/test/java/org/apache/avro/tool/TestSpecificCompilerTool.java,134,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestStaticServlet.java,32,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/StaticServlet.java,50,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/tools/src/main/java/org/apache/avro/tool/Tool.java,51,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestAvroOutputFormat.java,36,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumReader.java,143,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecordBase.java,54,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceCollection.java,306,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/test/java/org/apache/avro/generic/TestGenericDatumWriter.java,52,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/FloatHistogram.java,54,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsPlugin.java,223,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroAsTextRecordReader.java,98,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/generic/IndexedRecord.java,29,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/main/java/org/apache/avro/ipc/DatagramServer.java,80,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestTraceCollection.java,117,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/main/java/org/apache/avro/AvroRemoteException.java,46,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/avro/src/test/java/org/apache/avro/generic/TestGenericData.java,331,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestBasicTracing.java,435,0,0,0,0,0,0,0,0,0,NO
1.5.4,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolReflectMeta.java,47,0,0,0,0,0,0,0,0,0,NO
1.6.0,lang/java/avro/src/main/java/org/apache/avro/data/RecordBuilderBase.java,220,1,1,15,10,10,10,5,5,5,YES
1.6.0,lang/java/avro/src/main/java/org/apache/avro/generic/GenericRecordBuilder.java,260,1,1,28,14,14,14,0,0,0,YES
1.6.0,lang/java/ipc/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.java,682,1,1,4,4,4,4,4,4,4,YES
1.6.0,lang/java/tools/src/test/compiler/output/Player.java,264,1,1,64,32,32,32,0,0,0,YES
1.6.0,lang/java/avro/src/main/java/org/apache/avro/Schema.java,1459,1,1,41,17,17,17,-7,-7,-7,YES
1.6.0,lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java,892,1,1,43,36,36,36,28,28,28,YES
1.6.0,lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumWriter.java,204,1,1,8,7,7,7,6,6,6,NO
1.6.0,lang/java/ipc-netty/src/main/java/org/apache/avro/ipc/netty/NettyTransceiver.java,523,1,1,191,157,157,157,122,122,122,NO
1.6.0,lang/java/ipc-netty/src/test/java/org/apache/avro/ipc/netty/TestNettyServer.java,138,1,1,4,2,2,2,0,0,0,NO
1.6.0,lang/java/ipc-netty/src/test/java/org/apache/avro/ipc/netty/TestNettyServerWithCallbacks.java,546,1,1,6,3,3,3,0,0,0,NO
1.6.0,lang/java/ipc-netty/src/test/java/org/apache/avro/ipc/netty/TestProtocolNetty.java,47,1,1,2,1,1,1,0,0,0,NO
1.6.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketServer.java,102,0,0,0,0,0,0,0,0,0,NO
1.6.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/Transceiver.java,108,0,0,0,0,0,0,0,0,0,NO
1.6.0,lang/java/tools/src/test/compiler/output/Position.java,11,0,0,0,0,0,0,0,0,0,NO
1.6.0,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestSaslDigestMd5.java,168,0,0,0,0,0,0,0,0,0,NO
1.6.0,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificErrorBuilderBase.java,124,0,0,0,0,0,0,0,0,0,NO
1.6.0,lang/java/tools/src/test/java/org/apache/avro/tool/TestMain.java,35,0,0,0,0,0,0,0,0,0,NO
1.6.0,lang/java/tools/src/test/java/org/apache/avro/tool/TestTextFileTools.java,145,0,0,0,0,0,0,0,0,0,NO
1.6.0,lang/java/compiler/src/test/java/org/apache/avro/compiler/idl/TestIdl.java,162,0,0,0,0,0,0,0,0,0,NO
1.6.0,lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Foo.java,1567,0,0,0,0,0,0,0,0,0,NO
1.6.0,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestReflectJob.java,159,0,0,0,0,0,0,0,0,0,NO
1.6.0,lang/java/avro/src/main/java/org/apache/avro/data/RecordBuilder.java,30,0,0,0,0,0,0,0,0,0,NO
1.6.0,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestLocalTransceiver.java,67,0,0,0,0,0,0,0,0,0,NO
1.6.0,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopCombiner.java,62,0,0,0,0,0,0,0,0,0,NO
1.6.0,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroMapper.java,58,0,0,0,0,0,0,0,0,0,NO
1.6.0,lang/java/avro/src/test/java/org/apache/avro/file/TestLengthLimitedInputStream.java,58,0,0,0,0,0,0,0,0,0,NO
1.6.0,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopReducer.java,60,0,0,0,0,0,0,0,0,0,NO
1.6.0,lang/java/archetypes/avro-service-archetype/src/main/resources/archetype-resources/src/main/java/service/SimpleOrderService.java,50,0,0,0,0,0,0,0,0,0,NO
1.6.0,lang/java/ipc/src/test/java/org/apache/avro/ipc/stats/TestStopwatch.java,80,0,0,0,0,0,0,0,0,0,NO
1.6.0,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestSpanAggregation.java,224,0,0,0,0,0,0,0,0,0,NO
1.6.0,lang/java/avro/src/test/java/org/apache/avro/file/TestSeekableByteArrayInput.java,86,0,0,0,0,0,0,0,0,0,NO
1.6.0,lang/java/tools/src/main/java/org/apache/avro/tool/SpecificCompilerTool.java,132,0,0,0,0,0,0,0,0,0,NO
1.6.0,lang/java/ipc-jetty/src/test/java/org/apache/avro/ipc/jetty/TestProtocolHttps.java,70,0,0,0,0,0,0,0,0,0,NO
1.6.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/Callback.java,39,0,0,0,0,0,0,0,0,0,NO
1.6.0,lang/java/tools/src/test/java/org/apache/avro/tool/TestRecodecTool.java,109,0,0,0,0,0,0,0,0,0,NO
1.6.0,lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftDatumReader.java,91,0,0,0,0,0,0,0,0,0,NO
1.6.0,lang/java/avro/src/test/java/org/apache/avro/io/TestBinaryEncoderFidelity.java,190,0,0,0,0,0,0,0,0,0,NO
1.6.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/HttpTransceiver.java,112,0,0,0,0,0,0,0,0,0,NO
1.6.0,lang/java/ipc/src/test/java/org/apache/avro/specific/TestSpecificErrorBuilder.java,73,0,0,0,0,0,0,0,0,0,NO
1.6.0,lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.java,335,0,0,0,0,0,0,0,0,0,NO
1.6.0,lang/java/ipc-netty/src/main/java/org/apache/avro/ipc/netty/NettyServer.java,160,0,0,0,0,0,0,0,0,0,NO
1.6.0,lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileRecordReader.java,36,0,0,0,0,0,0,0,0,0,NO
1.6.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/Ipc.java,53,0,0,0,0,0,0,0,0,0,NO
1.6.0,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/AbstractAvroMojo.java,151,0,0,0,0,0,0,0,0,0,NO
1.6.0,lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Nested.java,316,0,0,0,0,0,0,0,0,0,NO
1.6.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/SpanAggregator.java,180,0,0,0,0,0,0,0,0,0,NO
1.6.0,lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/ProtocolTask.java,96,0,0,0,0,0,0,0,0,0,NO
